field_1,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,county_name,field_16
"15462",-117.24,33.17,"4","9998","1874","3925","1672",4.2826,237500,<1H OCEAN,5.97966507177034,0.187437487497499,2.34748803827751,San Diego,
"15463",-117.22,33.17,"6","1487","362","810","322",3.625,135700,<1H OCEAN,4.61801242236025,0.243443174176194,2.51552795031056,San Diego,
"15464",-117.23,33.16,"4","3066","625","1164","582",4,228100,NEAR OCEAN,5.2680412371134,0.203848662752772,2,San Diego,
"15465",-117.23,33.16,"2","4624","946","2091","808",3.6736,214500,NEAR OCEAN,5.72277227722772,0.204584775086505,2.58787128712871,San Diego,
"15466",-117.22,33.18,"13","4273","886","2328","801",3.3444,183900,<1H OCEAN,5.33458177278402,0.20734846711912,2.9063670411985,San Diego,
"15467",-117.21,33.17,"16","1787","361","1446","362",3.75,163800,<1H OCEAN,4.93646408839779,0.202014549524342,3.99447513812155,San Diego,
"15468",-117.21,33.19,"21","3765","612","1722","593",4.8152,218500,<1H OCEAN,6.34907251264756,0.162549800796813,2.90387858347386,San Diego,
"15469",-117.19,33.18,"7","3561","722","1921","657",4.1128,209700,<1H OCEAN,5.42009132420091,0.202752035944959,2.92389649923896,San Diego,
"15470",-117.21,33.16,"13","2937","698","1246","579",2.6487,196000,<1H OCEAN,5.07253886010363,0.23765747361253,2.15198618307427,San Diego,
"15471",-117.2,33.16,"13","4503","1137","3094","1091",2.3159,91600,<1H OCEAN,4.12740604949588,0.252498334443704,2.83593033913841,San Diego,
"15472",-117.2,33.15,"11","4091","864","1927","765",3.0139,199000,<1H OCEAN,5.34771241830065,0.211195306770961,2.51895424836601,San Diego,
"15473",-117.2,33.14,"19","2025","414","1663","403",3.8147,139200,<1H OCEAN,5.02481389578164,0.204444444444444,4.12655086848635,San Diego,
"15474",-117.22,33.14,"5","4576","848","2314","705",5.0123,210400,NEAR OCEAN,6.49078014184397,0.185314685314685,3.2822695035461,San Diego,
"15475",-117.21,33.14,"12","4839","954","1708","952",2.8586,163300,<1H OCEAN,5.08298319327731,0.197148171109733,1.79411764705882,San Diego,
"15476",-117.21,33.13,"15","1889","368","754","409",2.2278,132800,NEAR OCEAN,4.61858190709046,0.194812069878242,1.84352078239609,San Diego,
"15477",-117.17,33.18,"25","596","115","426","137",3.0221,214300,<1H OCEAN,4.35036496350365,0.192953020134228,3.10948905109489,San Diego,
"15478",-117.18,33.16,"15","5923","1206","3943","1006",3.1793,159900,<1H OCEAN,5.88767395626243,0.203613033935506,3.91948310139165,San Diego,
"15479",-117.15,33.16,"5","4750","962","2726","905",3.5839,158500,<1H OCEAN,5.24861878453039,0.202526315789474,3.0121546961326,San Diego,
"15481",-117.13,33.15,"15","2241","381","997","390",3.4833,193200,<1H OCEAN,5.74615384615385,0.170013386880857,2.55641025641026,San Diego,
"15482",-117.14,33.15,"17","1149","182","702","192",5.5696,168400,<1H OCEAN,5.984375,0.158398607484769,3.65625,San Diego,
"15483",-117.14,33.15,"16","1129","198","758","178",5.0346,174600,<1H OCEAN,6.34269662921348,0.175376439326838,4.25842696629214,San Diego,
"15484",-117.15,33.14,"15","1070","208","470","217",2.3062,158900,<1H OCEAN,4.93087557603687,0.194392523364486,2.16589861751152,San Diego,
"15485",-117.13,33.15,"16","3907","671","1759","663",3.1776,172600,<1H OCEAN,5.89291101055807,0.171743025339135,2.65309200603318,San Diego,
"15486",-117.13,33.14,"16","1649","278","993","277",4.8526,170700,<1H OCEAN,5.95306859205776,0.168587022437841,3.58483754512635,San Diego,
"15487",-117.13,33.14,"5","2618","539","1320","512",4.1053,171400,<1H OCEAN,5.11328125,0.205882352941176,2.578125,San Diego,
"15488",-117.12,33.14,"16","1710","272","1025","267",4.1641,163600,<1H OCEAN,6.40449438202247,0.15906432748538,3.83895131086142,San Diego,
"15489",-117.12,33.14,"12","2363","408","1211","396",3.8967,172600,<1H OCEAN,5.96717171717172,0.172661870503597,3.05808080808081,San Diego,
"15490",-117.13,33.14,"12","2258","456","1147","433",4.0495,153900,<1H OCEAN,5.21478060046189,0.201948627103632,2.64896073903002,San Diego,
"15491",-117.19,33.14,"12","3652","923","1677","728",2.3267,92000,<1H OCEAN,5.01648351648352,0.252738225629792,2.30357142857143,San Diego,
"15492",-117.18,33.15,"7","6225","1683","5410","1580",2.32,117500,<1H OCEAN,3.93987341772152,0.270361445783133,3.42405063291139,San Diego,
"15493",-117.21,33.13,"19","3068","596","912","554",3.775,168000,NEAR OCEAN,5.53790613718412,0.194263363754889,1.64620938628159,San Diego,
"15494",-117.2,33.12,"18","4372","736","1473","675",5.1194,247800,NEAR OCEAN,6.47703703703704,0.168344007319305,2.18222222222222,San Diego,
"15495",-117.21,33.12,"4","3261","689","926","561",4.3672,258900,NEAR OCEAN,5.81283422459893,0.211284881938056,1.650623885918,San Diego,
"15496",-117.18,33.11,"16","3470","601","1197","552",5.1814,279900,NEAR OCEAN,6.28623188405797,0.173198847262248,2.16847826086957,San Diego,
"15497",-117.25,33.12,"8","8552","1437","3335","1323",5.311,255800,NEAR OCEAN,6.46409674981104,0.168030869971936,2.52078609221466,San Diego,
"15498",-117.24,33.11,"10","3487","545","1410","557",6.0336,240300,NEAR OCEAN,6.26032315978456,0.156294809291655,2.53141831238779,San Diego,
"15499",-117.23,33.1,"4","1862","291","685","248",7.745,237400,NEAR OCEAN,7.50806451612903,0.156283566058002,2.76209677419355,San Diego,
"15500",-117.25,33.1,"14","3676","720","1176","614",3.9464,171900,NEAR OCEAN,5.98697068403909,0.195865070729053,1.91530944625407,San Diego,
"15502",-117.26,33.09,"13","3730","761","1335","603",4.1667,227100,NEAR OCEAN,6.18573797678275,0.20402144772118,2.21393034825871,San Diego,
"15503",-117.23,33.09,"7","5320","855","2015","768",6.3373,279600,NEAR OCEAN,6.92708333333333,0.160714285714286,2.62369791666667,San Diego,
"15504",-117.25,33.08,"13","3651","465","1311","435",7.5402,340300,NEAR OCEAN,8.39310344827586,0.127362366474938,3.01379310344828,San Diego,
"15505",-117.25,33.08,"14","7208","1012","3097","1014",6.617,285200,NEAR OCEAN,7.10848126232742,0.140399556048835,3.05424063116371,San Diego,
"15506",-117.26,33.08,"12","5080","814","1958","716",5.3905,299600,NEAR OCEAN,7.09497206703911,0.160236220472441,2.73463687150838,San Diego,
"15507",-117.09,33.13,"9","5685","1442","3773","1250",3.0426,129900,<1H OCEAN,4.548,0.253649956024626,3.0184,San Diego,
"15508",-117.08,33.14,"15","1497","250","827","239",4.3846,154200,<1H OCEAN,6.26359832635983,0.167000668002672,3.4602510460251,San Diego,
"15509",-117.08,33.14,"11","1430","292","921","294",4.2357,160900,<1H OCEAN,4.86394557823129,0.204195804195804,3.13265306122449,San Diego,
"15510",-117.07,33.14,"16","2546","429","1683","408",4.7426,160600,<1H OCEAN,6.24019607843137,0.168499607227023,4.125,San Diego,
"15511",-117.07,33.15,"17","1893","297","936","287",5.1842,157700,<1H OCEAN,6.59581881533101,0.15689381933439,3.26132404181185,San Diego,
"15512",-117.06,33.15,"24","2155","379","1158","360",4.7941,147500,<1H OCEAN,5.98611111111111,0.175870069605568,3.21666666666667,San Diego,
"15513",-117.11,33.19,"15","3154","488","1656","429",5.0461,222400,<1H OCEAN,7.35198135198135,0.154724159797083,3.86013986013986,San Diego,
"15514",-117.03,33.18,"17","5391","886","2732","830",5.1771,212800,<1H OCEAN,6.49518072289157,0.164347987386385,3.29156626506024,San Diego,
"15515",-117.06,33.17,"4","5465","974","2844","950",4.4477,174800,<1H OCEAN,5.75263157894737,0.178225068618481,2.99368421052632,San Diego,
"15516",-117.1,33.17,"12","2465","412","1226","428",5.4819,183800,<1H OCEAN,5.75934579439252,0.167139959432049,2.86448598130841,San Diego,
"15517",-117.08,33.16,"11","6341","1030","2697","977",4.8554,206700,<1H OCEAN,6.49027635619243,0.162434947169216,2.76049129989765,San Diego,
"15518",-117.07,33.15,"15","2994","522","1231","503",3.2024,180400,<1H OCEAN,5.95228628230616,0.17434869739479,2.44731610337972,San Diego,
"15519",-117.08,33.14,"19","2629","494","1444","503",3.5462,156800,<1H OCEAN,5.22664015904573,0.187904146063142,2.87077534791252,San Diego,
"15520",-117.09,33.15,"13","3958","865","1981","840",3.4764,137500,<1H OCEAN,4.71190476190476,0.218544719555331,2.35833333333333,San Diego,
"15521",-117.07,33.13,"17","6817","1632","4526","1474",2.6152,135300,<1H OCEAN,4.62483039348711,0.239401496259352,3.07055630936228,San Diego,
"15522",-117.07,33.13,"33","555","165","612","176",2.1786,137500,<1H OCEAN,3.15340909090909,0.297297297297297,3.47727272727273,San Diego,
"15523",-117.06,33.14,"27","3819","674","2447","717",3.8185,137200,<1H OCEAN,5.32635983263598,0.176485991097146,3.41283124128312,San Diego,
"15524",-117.05,33.13,"20","7746","2035","5370","1838",2.3762,98500,<1H OCEAN,4.21436343852013,0.262716240640331,2.92165397170838,San Diego,
"15525",-117.04,33.15,"15","13814","2888","6583","2789",2.8247,150000,<1H OCEAN,4.95302975977053,0.209063269147242,2.36034420939405,San Diego,
"15526",-117.05,33.14,"16","4552","1166","2737","1051",2.25,136300,<1H OCEAN,4.33111322549952,0.256151142355009,2.60418648905804,San Diego,
"15527",-117.06,33.13,"12","8742","2114","4854","1957",2.8015,143500,<1H OCEAN,4.46704138988247,0.241821093571265,2.48032703117016,San Diego,
"15528",-117.08,33.13,"17","8466","2628","7014","2267",2.1437,113700,<1H OCEAN,3.73445081605646,0.310418143160879,3.09395677106308,San Diego,
"15529",-117.08,33.12,"43","107","44","107","48",0.7054,137500,<1H OCEAN,2.22916666666667,0.411214953271028,2.22916666666667,San Diego,
"15530",-117.11,33.15,"14","8374","1407","2916","1295",4.7019,191100,<1H OCEAN,6.46640926640927,0.168020062096967,2.25173745173745,San Diego,
"15531",-117.1,33.15,"5","3159","685","1398","581",3.1467,161100,<1H OCEAN,5.43717728055077,0.216840772396328,2.40619621342513,San Diego,
"15532",-117.12,33.15,"7","2810","464","1564","457",4.4655,182800,<1H OCEAN,6.14879649890591,0.165124555160142,3.42231947483589,San Diego,
"15533",-117.14,33.18,"11","5546","974","2300","970",3.7109,199800,<1H OCEAN,5.71752577319588,0.175622069960332,2.37113402061856,San Diego,
"15534",-117.1,33.14,"7","10665","2576","4917","2424",2.3171,159500,<1H OCEAN,4.39975247524752,0.241537740271917,2.02846534653465,San Diego,
"15535",-117.11,33.14,"10","3208","636","1395","582",3.4455,190500,<1H OCEAN,5.51202749140893,0.198254364089776,2.39690721649485,San Diego,
"15536",-117.14,33.12,"7","6126","1032","2662","923",4.9005,264000,<1H OCEAN,6.63705308775731,0.168462291870715,2.88407367280607,San Diego,
"15537",-117.13,33.13,"17","3164","652","1123","699",2.082,80000,<1H OCEAN,4.52646638054363,0.206068268015171,1.6065808297568,San Diego,
"15538",-117.11,33.12,"46","52","13","59","13",3.875,200000,<1H OCEAN,4,0.25,4.53846153846154,San Diego,
"15539",-117.1,33.12,"12","961","342","315","201",0.813,275000,<1H OCEAN,4.78109452736318,0.355879292403746,1.56716417910448,San Diego,
"15540",-117.11,33.11,"17","2641","627","1167","647",2.2875,132400,<1H OCEAN,4.08191653786708,0.237410071942446,1.80370942812983,San Diego,
"15541",-117.14,33.07,"12","9302","1603","4074","1504",4.3513,199600,<1H OCEAN,6.18484042553191,0.172328531498602,2.70877659574468,San Diego,
"15542",-117.12,33.07,"45","1032","235","363","177",3.6389,186600,<1H OCEAN,5.83050847457627,0.227713178294574,2.05084745762712,San Diego,
"15543",-117.1,33.07,"16","2402","336","1080","365",8.6803,347300,<1H OCEAN,6.58082191780822,0.139883430474604,2.95890410958904,San Diego,
"15544",-117.07,33.07,"8","2756","343","1045","340",8.5957,444100,<1H OCEAN,8.10588235294118,0.124455732946299,3.07352941176471,San Diego,
"15545",-117.1,33.09,"5","12045","2162","5640","1997",4.4375,353000,<1H OCEAN,6.03154732098147,0.179493565794936,2.8242363545318,San Diego,
"15546",-117.08,33.08,"23","3400","501","1383","488",4.9844,249100,<1H OCEAN,6.9672131147541,0.147352941176471,2.83401639344262,San Diego,
"15547",-117.09,33.1,"21","2876","539","1387","499",3.8292,177000,<1H OCEAN,5.76352705410822,0.187413073713491,2.77955911823647,San Diego,
"15548",-117.08,33.09,"23","3792","624","1988","658",4.7566,178300,<1H OCEAN,5.7629179331307,0.164556962025316,3.02127659574468,San Diego,
"15549",-117.09,33.12,"11","567","184","620","163",2.5284,122500,<1H OCEAN,3.47852760736196,0.324514991181658,3.80368098159509,San Diego,
"15550",-117.08,33.11,"31","1356","324","1301","331",2.5331,115100,<1H OCEAN,4.09667673716012,0.238938053097345,3.93051359516616,San Diego,
"15551",-117.08,33.11,"28","2094","585","1556","563",2.2,127700,<1H OCEAN,3.71936056838366,0.279369627507163,2.76376554174067,San Diego,
"15552",-117.09,33.11,"32","1713","321","891","286",3.1429,171600,<1H OCEAN,5.98951048951049,0.18739054290718,3.11538461538462,San Diego,
"15553",-117.08,33.12,"37","1060","268","823","229",1.8363,145500,<1H OCEAN,4.62882096069869,0.252830188679245,3.5938864628821,San Diego,
"15554",-117.07,33.11,"31","2055","473","1326","427",3.0915,139900,<1H OCEAN,4.81264637002342,0.230170316301703,3.10538641686183,San Diego,
"15555",-117.08,33.11,"31","1832","444","1669","463",2.2146,116700,<1H OCEAN,3.95680345572354,0.24235807860262,3.60475161987041,San Diego,
"15556",-117.08,33.12,"33","674","208","565","188",1.875,114300,<1H OCEAN,3.58510638297872,0.308605341246291,3.00531914893617,San Diego,
"15557",-117.07,33.12,"21","4578","927","2818","900",3.1458,187700,<1H OCEAN,5.08666666666667,0.202490170380079,3.13111111111111,San Diego,
"15558",-117.07,33.12,"32","2474","499","1224","461",2.7216,146300,<1H OCEAN,5.36659436008677,0.201697655618432,2.65509761388286,San Diego,
"15559",-117.07,33.12,"12","2453","599","1251","529",2.4122,127000,<1H OCEAN,4.63705103969754,0.244190786791684,2.3648393194707,San Diego,
"15560",-117.07,33.11,"17","5565","1237","3004","1139",3.0054,142300,<1H OCEAN,4.88586479367867,0.222282120395328,2.63740122914838,San Diego,
"15561",-117.06,33.09,"11","7483","1276","3516","1261",4.0484,262500,<1H OCEAN,5.93417922283902,0.170519844981959,2.78826328310864,San Diego,
"15562",-117.03,33.13,"15","7000","1185","3555","1118",4.7022,172800,<1H OCEAN,6.26118067978533,0.169285714285714,3.17978533094812,San Diego,
"15563",-116.97,33.13,"10","5149","851","2177","783",6.7957,287500,<1H OCEAN,6.57598978288633,0.165274810642843,2.78033205619413,San Diego,
"15564",-117.05,33.13,"17","2385","372","1118","369",4.2813,169900,<1H OCEAN,6.46341463414634,0.155974842767296,3.02981029810298,San Diego,
"15565",-117.05,33.11,"18","4393","642","2095","677",5.4786,223500,<1H OCEAN,6.48892171344165,0.146141588891418,3.09453471196455,San Diego,
"15566",-117.05,33.13,"22","2427","390","1099","362",5.2323,167500,<1H OCEAN,6.70441988950276,0.160692212608158,3.03591160220994,San Diego,
"15567",-117.05,33.1,"13","5516","746","2119","662",6.1868,320200,<1H OCEAN,8.33232628398792,0.135242929659173,3.20090634441088,San Diego,
"15568",-117.03,33.12,"25","3142","446","1286","419",5.4663,248300,<1H OCEAN,7.49880668257757,0.141947803946531,3.06921241050119,San Diego,
"15569",-117.04,33.09,"16","4677","581","1902","566",6.1834,335600,<1H OCEAN,8.26325088339223,0.124224930511011,3.36042402826855,San Diego,
"15570",-116.93,33.06,"16","3490","545","1628","535",4.8836,239900,<1H OCEAN,6.52336448598131,0.156160458452722,3.04299065420561,San Diego,
"15571",-116.89,32.99,"14","2816","501","1448","452",5.0278,210900,<1H OCEAN,6.23008849557522,0.177911931818182,3.20353982300885,San Diego,
"15572",-116.95,32.96,"18","2087","353","992","329",4.5,222600,<1H OCEAN,6.3434650455927,0.169142309535218,3.01519756838906,San Diego,
"15573",-116.84,33.08,"15","2755","519","1474","460",4.0408,225900,<1H OCEAN,5.98913043478261,0.188384754990926,3.20434782608696,San Diego,
"15574",-116.77,33.08,"13","1406","260","737","279",5.5842,239100,<1H OCEAN,5.03942652329749,0.184921763869132,2.6415770609319,San Diego,
"15575",-116.78,33,"7","12480","1946","5102","1697",5.5102,221000,<1H OCEAN,7.35415439010018,0.155929487179487,3.00648202710666,San Diego,
"15576",-116.84,33.01,"5","5673","855","2592","797",5.4155,199200,<1H OCEAN,7.11794228356336,0.150713907985193,3.25219573400251,San Diego,
"15577",-116.88,33.05,"11","7217","1583","4197","1502",2.8827,166700,<1H OCEAN,4.80492676431425,0.219343217403353,2.79427430093209,San Diego,
"15578",-116.88,33.02,"16","3204","541","1818","529",5.2596,171500,<1H OCEAN,6.05671077504726,0.168851435705368,3.43667296786389,San Diego,
"15579",-116.9,33.03,"11","3213","634","1975","579",3.475,167200,<1H OCEAN,5.54922279792746,0.197323373793962,3.41105354058722,San Diego,
"15580",-116.86,33.05,"17","9044","1689","5030","1596",3.6348,164500,<1H OCEAN,5.66666666666667,0.186753648827952,3.1516290726817,San Diego,
"15581",-116.86,33.02,"17","401","68","251","69",4.6518,170200,<1H OCEAN,5.81159420289855,0.169576059850374,3.63768115942029,San Diego,
"15582",-116.84,33.02,"11","1227","202","645","198",5.6674,209800,<1H OCEAN,6.1969696969697,0.164629176854116,3.25757575757576,San Diego,
"15583",-116.74,33.33,"17","4190","946","1802","673",2.4744,158200,INLAND,6.2258543833581,0.225775656324582,2.67756315007429,San Diego,
"15584",-116.68,33.16,"26","1820","374","1001","324",2.1797,156300,INLAND,5.61728395061728,0.205494505494505,3.08950617283951,San Diego,
"15585",-116.6,33.06,"23","1731","365","612","258",2.7813,172900,INLAND,6.7093023255814,0.210860774119006,2.37209302325581,San Diego,
"15586",-116.58,33.09,"36","992","224","334","126",3.0089,134400,INLAND,7.87301587301587,0.225806451612903,2.65079365079365,San Diego,
"15587",-116.56,33.05,"15","1985","361","536","209",4.125,148200,INLAND,9.49760765550239,0.181863979848866,2.56459330143541,San Diego,
"15588",-116.61,33.04,"11","2522","538","616","269",3.875,198100,INLAND,9.37546468401487,0.213322759714512,2.28996282527881,San Diego,
"15589",-116.66,33.09,"24","1378","272","532","188",1.5909,221900,INLAND,7.32978723404255,0.197387518142235,2.82978723404255,San Diego,
"15590",-116.67,32.97,"16","349","74","120","43",5.359,193800,<1H OCEAN,8.11627906976744,0.212034383954155,2.7906976744186,San Diego,
"15591",-116.52,32.9,"18","4454","852","1754","656",4.57,189900,INLAND,6.78963414634146,0.191288729232151,2.67378048780488,San Diego,
"15592",-116.34,33.36,"24","2746","514","731","295",3.3214,176400,INLAND,9.30847457627119,0.187181354697742,2.47796610169492,San Diego,
"15593",-116.32,33.28,"19","1791","367","327","185",3.3625,100000,INLAND,9.68108108108108,0.204913456169738,1.76756756756757,San Diego,
"15594",-116.26,33.07,"17","934","284","452","184",1.9875,83700,INLAND,5.07608695652174,0.30406852248394,2.45652173913043,San Diego,
"15595",-116.28,32.84,"18","382","128","194","69",2.5179,58800,INLAND,5.53623188405797,0.335078534031414,2.81159420289855,San Diego,
"15596",-116.37,33.19,"12","4890","1152","1289","570",2.5795,98700,INLAND,8.57894736842105,0.23558282208589,2.26140350877193,San Diego,
"15597",-116.58,32.69,"19","4085","876","2133","718",2.919,116500,INLAND,5.68941504178273,0.214443084455324,2.97075208913649,San Diego,
"15598",-116.45,32.65,"22","2680","643","1644","516",2.1949,127100,INLAND,5.1937984496124,0.239925373134328,3.18604651162791,San Diego,
